start_ip,end_ip,join_key,city,region,country,latitude,longitude,postal_code,timezone
105.92.177.191,105.92.177.193,105.92.0.0,Cairo,Cairo,EG,30.06263,31.24967,,Africa/Cairo
101.183.131.188,101.183.131.195,101.183.0.0,Cairns,Queensland,AU,-16.92366,145.76613,4870,Australia/Brisbane
1.199.139.152,1.199.139.152,1.199.0.0,Chengdu,Sichuan,CN,30.66667,104.06667,,Asia/Shanghai
104.11.106.216,104.11.106.255,104.11.0.0,Houston,Texas,US,29.7738,-95.598,77079,America/Chicago
105.135.144.0,105.135.144.63,105.135.0.0,Tétouan,Tanger-Tetouan-Al Hoceima,MA,35.57845,-5.36837,,Africa/Casablanca
101.176.102.208,101.176.102.215,101.176.0.0,Hopetoun Park,Victoria,AU,-37.64227,144.5757,3337,Australia/Melbourne
1.50.67.145,1.50.67.145,1.50.0.0,Hangzhou,Zhejiang,CN,30.29365,120.16142,,Asia/Shanghai
1.158.245.24,1.158.245.27,1.158.0.0,Port Augusta,South Australia,AU,-32.49597,137.77281,5700,Australia/Adelaide
104.44.40.92,104.44.40.93,104.44.0.0,Fort Lauderdale,Florida,US,26.12231,-80.14338,33302,America/New_York
104.216.121.0,104.216.143.255,104.216.0.0,Los Angeles,California,US,34.05223,-118.24368,90009,America/Los_Angeles
104.192.154.116,104.192.154.117,104.192.0.0,Beaverlodge,Alberta,CA,55.21664,-119.43605,T8V,America/Edmonton
101.181.54.84,101.181.54.87,101.181.0.0,Melbourne,Victoria,AU,-37.9211,145.2492,3178,Australia/Melbourne
101.109.71.99,101.109.71.101,101.109.0.0,Surat Thani,Surat Thani,TH,9.14011,99.33311,84150,Asia/Bangkok
105.217.26.0,105.217.27.255,105.217.0.0,London,England,GB,51.50853,-0.12574,EC1A,Europe/London
102.1.133.0,102.1.133.51,102.1.0.0,Nairobi,Nairobi Area,KE,-1.28333,36.81667,,Africa/Nairobi
102.167.32.192,102.167.32.207,102.167.0.0,Nairobi,Nairobi Area,KE,-1.28333,36.81667,,Africa/Nairobi
102.25.183.224,102.25.183.255,102.25.0.0,Beni Hassane,Al Munastīr,TN,35.5672,10.80869,,Africa/Tunis
101.143.152.0,101.143.154.255,101.143.0.0,Sakai,Ōsaka,JP,34.334,135.2129,599-0000,Asia/Tokyo
101.128.150.208,101.128.150.215,101.128.0.0,Wajima,Ishikawa,JP,37.3822,136.8892,928-0032,Asia/Tokyo
104.235.130.208,104.235.130.208,104.235.0.0,Newton,Illinois,US,38.99088,-88.16254,62448,America/Chicago
105.111.52.200,105.111.52.203,105.111.0.0,Biskra,Biskra,DZ,34.8053,5.7341,07006,Africa/Algiers
101.58.92.94,101.58.92.94,101.58.0.0,Bari,Apulia,IT,41.12066,16.86982,70100,Europe/Rome
101.20.224.188,101.20.224.193,101.20.0.0,Langfang,Hebei,CN,39.50972,116.69472,,Asia/Shanghai
1.157.222.204,1.157.222.207,1.157.0.0,Bega,New South Wales,AU,-36.67392,149.84178,2550,Australia/Sydney
105.107.106.176,105.107.106.191,105.107.0.0,Chelghoum el Aïd,Mila,DZ,36.16286,6.16651,43013,Africa/Algiers
102.40.175.0,102.40.175.255,102.40.0.0,Al Maḩallah al Kubrá,Gharbia,EG,30.97063,31.1669,,Africa/Cairo
103.42.127.104,103.42.127.105,103.42.0.0,Mātābhānga,West Bengal,IN,26.3144,89.3013,736157,Asia/Kolkata
101.166.42.64,101.166.42.65,101.166.0.0,Taree,New South Wales,AU,-31.91099,152.45387,2430,Australia/Sydney
101.249.18.175,101.249.18.175,101.249.0.0,Chengdu,Sichuan,CN,30.66667,104.06667,,Asia/Shanghai
1.40.28.0,1.40.28.60,1.40.0.0,Sydney,New South Wales,AU,-33.9475,151.1522,1419,Australia/Sydney
1.31.230.128,1.31.230.191,1.31.0.0,Qingdao,Shandong,CN,36.06488,120.38042,,Asia/Shanghai
105.47.103.248,105.47.104.31,105.47.0.0,Cairo,Cairo,EG,30.06263,31.24967,,Africa/Cairo
102.191.47.134,102.191.47.134,102.191.0.0,Banī Mazār,Minya,EG,28.49456,30.80526,,Africa/Cairo
102.78.69.80,102.78.69.87,102.78.0.0,Azilal,Béni Mellal-Khénifra,MA,31.96156,-6.57109,,Africa/Casablanca
104.254.102.210,104.254.102.210,104.254.0.0,Kerman,California,US,36.72356,-120.05988,93630,America/Los_Angeles
101.175.172.164,101.175.172.165,101.175.0.0,Sydney,New South Wales,AU,-33.7716,151.1138,2109,Australia/Sydney
104.235.63.148,104.235.63.153,104.235.0.0,Rockford,Illinois,US,42.2166,-89.0512,61109,America/Chicago
105.108.97.84,105.108.97.99,105.108.0.0,Sétif,Sétif,DZ,36.104,5.4368,19036,Africa/Algiers
101.182.167.196,101.182.167.201,101.182.0.0,Brisbane,Queensland,AU,-27.4679,153.0281,9010,Australia/Brisbane
103.153.77.184,103.153.77.187,103.153.0.0,Ho Chi Minh City,Ho Chi Minh,VN,10.82302,106.62965,71606,Asia/Ho_Chi_Minh
101.50.124.164,101.50.124.165,101.50.0.0,Islamabad,Islamabad,PK,33.6954,72.9771,45200,Asia/Karachi
105.131.102.128,105.131.102.255,105.131.0.0,Kenitra,Rabat-Salé-Kénitra,MA,34.26101,-6.5802,,Africa/Casablanca
105.80.248.64,105.80.248.111,105.80.0.0,Cairo,Cairo,EG,30.06263,31.24967,,Africa/Cairo
104.240.41.112,104.240.41.115,104.240.0.0,Cornfields,Arizona,US,35.65223,-109.67928,86505,America/Denver
101.56.65.63,101.56.65.63,101.56.0.0,Florence,Tuscany,IT,43.77925,11.24626,50100,Europe/Rome
105.25.161.0,105.25.164.255,105.25.0.0,Quatre Bornes,Plaines Wilhems,MU,-20.26381,57.4791,,Indian/Mauritius
102.67.98.24,102.67.98.25,102.67.0.0,Wolf Trap,Virginia,US,38.93983,-77.28609,22182,America/New_York
101.70.139.220,101.70.139.220,101.70.0.0,Tianjin,Tianjin,CN,39.14222,117.17667,,Asia/Shanghai
105.72.242.32,105.72.242.40,105.72.0.0,Casablanca,Casablanca-Settat,MA,33.58831,-7.61138,,Africa/Casablanca
102.40.231.104,102.40.231.104,102.40.0.0,Cairo,Cairo,EG,30.06263,31.24967,,Africa/Cairo
101.249.43.101,101.249.43.101,101.249.0.0,Rikaze,Tibet,CN,29.25,88.88333,,Asia/Shanghai
1.158.94.160,1.158.94.175,1.158.0.0,Sydney,New South Wales,AU,-33.8678,151.2073,1041,Australia/Sydney
1.84.215.188,1.84.215.188,1.84.0.0,Hangzhou,Zhejiang,CN,30.29365,120.16142,,Asia/Shanghai
103.137.78.0,103.137.79.255,103.137.0.0,Jinrongjie,Beijing,CN,39.91222,116.35615,,Asia/Shanghai
1.156.2.186,1.156.2.187,1.156.0.0,Condobolin,New South Wales,AU,-33.08877,147.15139,2877,Australia/Sydney
105.34.149.48,105.34.149.55,105.34.0.0,Sumusţā as Sulţānī,Beni Suweif,EG,28.91667,30.85,,Africa/Cairo
102.106.221.232,102.106.221.239,102.106.0.0,Zarzis,Madanīn,TN,33.50398,11.11215,,Africa/Tunis
101.176.23.194,101.176.23.195,101.176.0.0,Koroit,Victoria,AU,-38.2918,142.36729,3282,Australia/Melbourne
102.144.97.192,102.144.97.248,102.144.0.0,Lusaka,Lusaka,ZM,-15.40669,28.28713,,Africa/Lusaka
101.189.218.8,101.189.218.11,101.189.0.0,Yeppoon,Queensland,AU,-23.12683,150.74406,4703,Australia/Brisbane
101.249.25.111,101.249.25.113,101.249.0.0,Bayi,Tibet,CN,29.65812,94.35892,,Asia/Shanghai
1.212.108.184,1.212.108.255,1.212.0.0,Seoul,Seoul,KR,37.566,126.9784,03141,Asia/Seoul
1.187.113.87,1.187.113.87,1.187.0.0,Pune,Maharashtra,IN,18.51957,73.85535,411001,Asia/Kolkata
105.165.203.192,105.165.206.49,105.165.0.0,Nairobi,Nairobi Area,KE,-1.28333,36.81667,,Africa/Nairobi
101.75.108.64,101.75.108.119,101.75.0.0,Tianjin,Tianjin,CN,39.14222,117.17667,,Asia/Shanghai
105.242.77.160,105.242.77.255,105.242.0.0,Witbank,Mpumalanga,ZA,-25.8667,29.2333,1082,Africa/Johannesburg
104.28.101.229,104.28.101.230,104.28.0.0,Okazaki,Aichi,JP,34.95,137.16667,437-1312,Asia/Tokyo
101.176.167.0,101.176.167.7,101.176.0.0,Sydney,New South Wales,AU,-33.87025,150.94698,2165,Australia/Sydney
105.92.169.217,105.92.169.219,105.92.0.0,Aswan,Aswan,EG,24.09082,32.89942,,Africa/Cairo
105.184.71.174,105.184.71.175,105.184.0.0,Knysna,Western Cape,ZA,-34.0333,23.0333,6583,Africa/Johannesburg
101.176.139.200,101.176.139.218,101.176.0.0,Sydney,New South Wales,AU,-33.77697,150.89734,2148,Australia/Sydney
101.174.164.12,101.174.164.12,101.174.0.0,Sydney,New South Wales,AU,-33.8118,151.0424,2116,Australia/Sydney
1.186.161.16,1.186.161.255,1.186.0.0,Artist Village,Maharashtra,IN,19.03227,73.04276,400703,Asia/Kolkata
105.206.6.160,105.206.6.175,105.206.0.0,Sharm el-Sheikh,South Sinai,EG,27.91582,34.32995,,Africa/Cairo
101.108.165.124,101.108.165.165,101.108.0.0,Nakhon Pathom,Nakhon Pathom,TH,13.8196,100.04427,73000,Asia/Bangkok
1.196.204.208,1.196.204.212,1.196.0.0,Hangzhou,Zhejiang,CN,30.29365,120.16142,,Asia/Shanghai
105.201.229.136,105.201.229.143,105.201.0.0,Cairo,Cairo,EG,30.06263,31.24967,,Africa/Cairo
105.43.72.0,105.43.72.63,105.43.0.0,Abū Şīr,Giza,EG,29.88333,31.21667,,Africa/Cairo
105.105.14.202,105.105.14.203,105.105.0.0,El Aouinet,Tébessa,DZ,35.9533,8.1292,12003,Africa/Algiers
101.58.64.16,101.58.64.16,101.58.0.0,Bari,Apulia,IT,41.12066,16.86982,70100,Europe/Rome
1.49.233.208,1.49.233.247,1.49.0.0,Hangzhou,Zhejiang,CN,30.29365,120.16142,,Asia/Shanghai
102.45.187.201,102.45.187.202,102.45.0.0,Ţalkhā,Dakahlia,EG,31.0539,31.37787,,Africa/Cairo
102.147.46.112,102.147.46.113,102.147.0.0,Mumbwa,Central,ZM,-14.98293,27.0619,,Africa/Lusaka
1.206.116.5,1.206.116.8,1.206.0.0,Hangzhou,Zhejiang,CN,30.29365,120.16142,,Asia/Shanghai
105.69.148.39,105.69.148.39,105.69.0.0,Agadir,Souss-Massa,MA,30.42018,-9.59815,,Africa/Casablanca
105.48.153.184,105.48.153.191,105.48.0.0,Kapsabet,Nandi,KE,0.20387,35.105,,Africa/Nairobi
105.92.173.251,105.92.173.251,105.92.0.0,Cairo,Cairo,EG,30.06263,31.24967,,Africa/Cairo
102.147.53.64,102.147.53.255,102.147.0.0,Lusaka,Lusaka,ZM,-15.40669,28.28713,,Africa/Lusaka
101.162.76.168,101.162.76.169,101.162.0.0,Mackay,Queensland,AU,-21.15345,149.16554,9943,Australia/Brisbane
105.157.131.204,105.157.131.221,105.157.0.0,Meknès,Fès-Meknès,MA,33.89352,-5.54727,,Africa/Casablanca
105.92.203.224,105.92.203.255,105.92.0.0,Kawm Umbū,Aswan,EG,24.47669,32.94626,,Africa/Cairo
104.171.119.192,104.171.119.207,104.171.0.0,Winston-Salem,North Carolina,US,36.09986,-80.24422,27111,America/New_York
104.63.6.88,104.63.6.94,104.63.0.0,Portageville,Missouri,US,36.42534,-89.69953,63873,America/Chicago
104.158.167.0,104.158.167.127,104.158.0.0,Kitchener,Ontario,CA,43.4581,-80.4818,N2H,America/Toronto
102.16.17.53,102.16.17.53,102.16.0.0,Antsirabe,Vakinankaratra,MG,-19.86586,47.03333,,Indian/Antananarivo
1.42.226.184,1.42.226.191,1.42.0.0,Windang,New South Wales,AU,-34.5262,150.8534,2521,Australia/Sydney
1.156.196.228,1.156.196.255,1.156.0.0,Brisbane,Queensland,AU,-27.46794,153.02809,4000,Australia/Brisbane
102.78.224.56,102.78.224.63,102.78.0.0,Kasba Tadla,Béni Mellal-Khénifra,MA,32.5977,-6.26844,,Africa/Casablanca
103.73.155.142,103.73.155.142,103.73.0.0,Gurgaon,Haryana,IN,28.4601,77.02635,122004,Asia/Kolkata
105.165.114.128,105.165.114.255,105.165.0.0,Sotik Post,Bomet,KE,-0.78129,35.34156,,Africa/Nairobi
105.105.226.172,105.105.226.175,105.105.0.0,El Aouinet,Tébessa,DZ,35.9533,8.1292,12003,Africa/Algiers
102.188.154.124,102.188.154.127,102.188.0.0,Ţanţā,Gharbia,EG,30.78847,31.00192,,Africa/Cairo
1.20.41.212,1.20.41.223,1.20.0.0,Bangkok,Bangkok,TH,13.75398,100.50144,10200,Asia/Bangkok
1.40.60.64,1.40.60.123,1.40.0.0,Sydney,New South Wales,AU,-33.99527,151.14,2219,Australia/Sydney
102.78.10.128,102.78.10.143,102.78.0.0,Marrakesh,Marrakesh-Safi,MA,31.63416,-7.99994,,Africa/Casablanca
105.184.118.144,105.184.118.151,105.184.0.0,Cradock,Eastern Cape,ZA,-32.16422,25.61918,5365,Africa/Johannesburg
101.140.231.40,101.140.231.47,101.140.0.0,Higashiōmi,Shiga,JP,35.1039,136.26274,527-0162,Asia/Tokyo
102.166.28.0,102.166.28.111,102.166.0.0,Nairobi,Nairobi Area,KE,-1.28333,36.81667,,Africa/Nairobi
101.183.95.222,101.183.95.222,101.183.0.0,Newcastle,New South Wales,AU,-32.92953,151.7801,2300,Australia/Sydney
105.196.23.208,105.196.23.211,105.196.0.0,Ad Dilinjāt,Beheira,EG,30.82796,30.53552,,Africa/Cairo
102.78.164.168,102.78.164.175,102.78.0.0,Marrakesh,Marrakesh-Safi,MA,31.63416,-7.99994,,Africa/Casablanca
103.158.124.0,103.158.125.255,103.158.0.0,Tāngāil,Dhaka,BD,24.5793,89.9353,1991,Asia/Dhaka
101.30.193.80,101.30.193.80,101.30.0.0,Qingdao,Shandong,CN,36.06488,120.38042,,Asia/Shanghai
101.70.27.50,101.70.27.55,101.70.0.0,Tianjin,Tianjin,CN,39.14222,117.17667,,Asia/Shanghai
105.82.154.176,105.82.154.255,105.82.0.0,Qūş,Qena,EG,25.91544,32.76287,,Africa/Cairo
102.148.181.64,102.148.181.221,102.148.0.0,Lusaka,Lusaka,ZM,-15.40669,28.28713,,Africa/Lusaka
105.129.91.0,105.129.91.255,105.129.0.0,Kenitra,Rabat-Salé-Kénitra,MA,34.26101,-6.5802,,Africa/Casablanca
102.184.124.189,102.184.124.189,102.184.0.0,Asyūţ,Asyut,EG,27.18096,31.18368,,Africa/Cairo
105.38.23.224,105.38.23.255,105.38.0.0,Dayrūţ,Asyut,EG,27.55642,30.81057,,Africa/Cairo
104.176.223.0,104.176.223.255,104.176.0.0,San Jose,California,US,37.33939,-121.89496,95103,America/Los_Angeles
104.167.146.0,104.167.146.255,104.167.0.0,South Hill,New York,US,42.42924,-76.49494,14850,America/New_York
104.80.28.0,104.80.31.255,104.80.0.0,Frankfurt am Main,Hesse,DE,50.1025,8.6299,60326,Europe/Berlin
105.38.24.216,105.38.24.255,105.38.0.0,Cairo,Cairo,EG,30.06263,31.24967,,Africa/Cairo
101.65.220.16,101.65.220.19,101.65.0.0,Jinrongjie,Beijing,CN,39.91222,116.35615,,Asia/Shanghai
1.158.97.42,1.158.97.43,1.158.0.0,West Kempsey,New South Wales,AU,-31.05757,152.82794,2440,Australia/Sydney
101.179.110.162,101.179.110.162,101.179.0.0,Sunshine Coast,Queensland,AU,-26.65682,153.07955,4558,Australia/Brisbane
102.101.224.83,102.101.224.83,102.101.0.0,Oujda-Angad,Oriental,MA,34.68139,-1.90858,,Africa/Casablanca
102.159.30.148,102.159.30.151,102.159.0.0,Ezzouhour,Sūsah,TN,35.79014,10.58264,,Africa/Tunis
104.2.202.34,104.2.202.39,104.2.0.0,Rock Island,Illinois,US,41.50948,-90.57875,61201,America/Chicago
1.197.47.138,1.197.47.138,1.197.0.0,Nanjing,Jiangsu,CN,32.06167,118.77778,,Asia/Shanghai
103.130.20.0,103.130.21.255,103.130.0.0,Jiayi Shi,Taiwan,TW,23.47917,120.44889,,Asia/Taipei
102.159.127.148,102.159.127.149,102.159.0.0,Tunis,Tūnis,TN,36.81897,10.16579,,Africa/Tunis
105.40.42.128,105.40.43.159,105.40.0.0,Cairo,Cairo,EG,30.06263,31.24967,,Africa/Cairo
102.52.75.0,102.52.75.31,102.52.0.0,Sidi Slimane,Rabat-Salé-Kénitra,MA,34.26479,-5.92598,,Africa/Casablanca
105.168.150.0,105.168.150.31,105.168.0.0,Dundo,Luanda Norte,AO,-7.36643,20.81557,,Africa/Luanda
101.166.31.48,101.166.31.71,101.166.0.0,Sydney,New South Wales,AU,-33.8912,150.93532,2166,Australia/Sydney
104.193.227.250,104.193.227.253,104.193.0.0,Conroe,Texas,US,30.31188,-95.45605,77301,America/Chicago
101.69.11.112,101.69.11.127,101.69.0.0,Hangzhou,Zhejiang,CN,30.29365,120.16142,,Asia/Shanghai
105.34.199.192,105.34.199.207,105.34.0.0,Iţsā,Faiyum,EG,29.2376,30.78944,,Africa/Cairo
1.26.116.108,1.26.116.127,1.26.0.0,Beijing,Beijing,CN,39.9075,116.39723,,Asia/Shanghai
1.55.52.248,1.55.52.251,1.55.0.0,Hạ Long,Quảng Ninh,VN,20.95045,107.07336,01155,Asia/Bangkok
104.54.55.253,104.54.55.253,104.54.0.0,El Dorado,Kansas,US,37.81724,-96.86225,67042,America/Chicago
1.187.118.167,1.187.118.167,1.187.0.0,Delhi,Delhi,IN,28.65195,77.23149,110001,Asia/Kolkata
1.234.181.0,1.234.181.255,1.234.0.0,Gunpo,Gyeonggi-do,KR,37.3944,127.0022,16008,Asia/Seoul
102.1.254.112,102.1.254.123,102.1.0.0,Nairobi,Nairobi Area,KE,-1.28333,36.81667,,Africa/Nairobi
102.7.2.228,102.7.2.231,102.7.0.0,Makueni Boma,Makueni,KE,-1.80388,37.62405,,Africa/Nairobi
104.169.141.90,104.169.141.91,104.169.0.0,Harveysburg,Ohio,US,39.4145,-84.0511,45054,America/New_York
105.197.125.148,105.197.125.155,105.197.0.0,Alexandria,Alexandria,EG,31.20176,29.91582,,Africa/Cairo
105.189.6.84,105.189.6.87,105.189.0.0,Inezgane,Souss-Massa,MA,30.35535,-9.53639,,Africa/Casablanca
105.51.28.224,105.51.28.239,105.51.0.0,Embu,Embu,KE,-0.53987,37.45743,,Africa/Nairobi
105.101.162.0,105.101.162.255,105.101.0.0,Algiers,Algiers,DZ,36.6251,2.727,42012,Africa/Algiers
1.50.255.22,1.50.255.23,1.50.0.0,Guangzhou,Guangdong,CN,23.11667,113.25,,Asia/Shanghai
101.20.217.144,101.20.217.159,101.20.0.0,Shenyang,Liaoning,CN,41.79222,123.43278,,Asia/Shanghai
102.190.31.64,102.190.31.67,102.190.0.0,Dayrūţ,Asyut,EG,27.55642,30.81057,,Africa/Cairo
1.197.247.79,1.197.247.88,1.197.0.0,Hangzhou,Zhejiang,CN,30.29365,120.16142,,Asia/Shanghai
105.74.215.0,105.74.215.255,105.74.0.0,Paris,Île-de-France,FR,48.85341,2.3488,75000,Europe/Paris
101.183.146.118,101.183.146.119,101.183.0.0,Wondecla,Queensland,AU,-17.41667,145.4,4887,Australia/Brisbane
105.72.249.58,105.72.249.63,105.72.0.0,Casablanca,Casablanca-Settat,MA,33.58831,-7.61138,,Africa/Casablanca
1.206.241.7,1.206.241.22,1.206.0.0,Nanjing,Jiangsu,CN,32.06167,118.77778,,Asia/Shanghai
102.153.146.160,102.153.146.191,102.153.0.0,Sidi el Hani,Sūsah,TN,35.67139,10.31583,,Africa/Tunis
1.183.88.232,1.183.88.239,1.183.0.0,Beijing,Beijing,CN,39.9075,116.39723,,Asia/Shanghai
105.154.228.216,105.154.228.224,105.154.0.0,Fès,Fès-Meknès,MA,34.03313,-5.00028,,Africa/Casablanca
1.157.131.166,1.157.131.167,1.157.0.0,Merimbula,New South Wales,AU,-36.88901,149.90961,2548,Australia/Sydney
1.206.224.165,1.206.224.167,1.206.0.0,Nanjing,Jiangsu,CN,32.06167,118.77778,,Asia/Shanghai
105.185.172.0,105.185.172.255,105.185.0.0,Cape Town,Western Cape,ZA,-33.97779,18.51669,7764,Africa/Johannesburg
105.168.129.104,105.168.129.127,105.168.0.0,Luanda,Luanda,AO,-8.83682,13.23432,,Africa/Luanda
103.149.78.0,103.149.81.255,103.149.0.0,Jakarta,Jakarta,ID,-6.21462,106.84513,,Asia/Jakarta
1.82.102.177,1.82.102.187,1.82.0.0,Hangzhou,Zhejiang,CN,30.29365,120.16142,,Asia/Shanghai
1.193.191.152,1.193.191.152,1.193.0.0,Chengdu,Sichuan,CN,30.66667,104.06667,,Asia/Shanghai
101.109.33.60,101.109.33.61,101.109.0.0,Makham,Chanthaburi,TH,12.67292,102.19575,22150,Asia/Bangkok
105.161.194.96,105.161.194.103,105.161.0.0,Malindi,Kilifi,KE,-3.21799,40.11692,,Africa/Nairobi
1.1.119.184,1.1.119.191,1.1.0.0,Kumamoto,Kumamoto,JP,32.80589,130.69181,860-0003,Asia/Tokyo
105.72.221.96,105.72.221.103,105.72.0.0,Meknès,Fès-Meknès,MA,33.89352,-5.54727,,Africa/Casablanca
1.200.141.148,1.200.141.148,1.200.0.0,Yuanlin,Taiwan,TW,23.95671,120.57608,,Asia/Taipei
101.179.228.214,101.179.228.224,101.179.0.0,Sydney,New South Wales,AU,-33.8713,151.222,1335,Australia/Sydney
102.190.213.164,102.190.213.207,102.190.0.0,Cairo,Cairo,EG,30.06263,31.24967,,Africa/Cairo
101.109.7.40,101.109.7.55,101.109.0.0,Chon Buri,Chon Buri,TH,13.3622,100.98345,20160,Asia/Bangkok
102.109.31.224,102.109.31.239,102.109.0.0,As Sanad,Gafsa,TN,34.4628,9.26404,,Africa/Tunis
1.52.185.78,1.52.185.79,1.52.0.0,Ho Chi Minh City,Ho Chi Minh,VN,10.82302,106.62965,71606,Asia/Ho_Chi_Minh
105.250.33.128,105.250.33.217,105.250.0.0,Cape Town,Western Cape,ZA,-33.9164,18.4153,8000,Africa/Johannesburg
105.72.209.200,105.72.209.203,105.72.0.0,Tangier,Tanger-Tetouan-Al Hoceima,MA,35.76727,-5.79975,,Africa/Casablanca
1.20.10.144,1.20.10.159,1.20.0.0,Chiang Mai,Chiang Mai,TH,18.79038,98.98468,50000,Asia/Bangkok
101.189.221.68,101.189.221.72,101.189.0.0,Brisbane,Queensland,AU,-27.46794,153.02809,4000,Australia/Brisbane
1.53.246.0,1.53.246.2,1.53.0.0,Thủ Dầu Một,Bình Dương,VN,10.9804,106.6519,75150,Asia/Ho_Chi_Minh
101.176.37.216,101.176.37.235,101.176.0.0,Melbourne,Victoria,AU,-37.814,144.96332,3000,Australia/Melbourne
102.159.31.120,102.159.31.127,102.159.0.0,Sfax,Şafāqis,TN,34.74056,10.76028,,Africa/Tunis
1.42.50.184,1.42.50.187,1.42.0.0,North Arm Cove,New South Wales,AU,-32.73302,152.01567,2319,Australia/Sydney
1.189.134.54,1.189.134.55,1.189.0.0,Jinrongjie,Beijing,CN,39.91222,116.35615,,Asia/Shanghai
103.171.84.18,103.171.84.19,103.171.0.0,Jepara,Central Java,ID,-6.5924,110.671,,Asia/Jakarta
101.205.215.162,101.205.215.162,101.205.0.0,Chengdu,Sichuan,CN,30.66667,104.06667,,Asia/Shanghai
101.191.204.116,101.191.204.117,101.191.0.0,Sydney,New South Wales,AU,-33.8678,151.2073,1041,Australia/Sydney
103.171.5.128,103.171.5.135,103.171.0.0,Angul,Odisha,IN,20.84089,85.10192,754240,Asia/Kolkata
1.158.234.244,1.158.234.247,1.158.0.0,Culburra,South Australia,AU,-35.81337,139.96492,5261,Australia/Adelaide
1.84.70.64,1.84.70.65,1.84.0.0,Nanjing,Jiangsu,CN,32.06167,118.77778,,Asia/Shanghai
104.169.64.96,104.169.64.97,104.169.0.0,West Elkton,Ohio,US,39.58783,-84.55439,45070,America/New_York
1.158.113.46,1.158.113.47,1.158.0.0,North Haven,New South Wales,AU,-31.6368,152.81357,2443,Australia/Sydney
101.175.135.178,101.175.135.179,101.175.0.0,Kununurra,Western Australia,AU,-15.77825,128.74208,6743,Australia/Perth
105.244.20.84,105.244.20.87,105.244.0.0,Diepsloot,Gauteng,ZA,-25.9833,28.1167,1685,Africa/Johannesburg
